StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,UserLanguage,IC1,IC2,IC3,Q1,Q2,Q2_16_TEXT,Q3,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q4_7,Q4_8,Q5,Q6,N1,N2,N3,N4,N5,Q35,Q7,Q7_9_TEXT,Q8,Q9,Q9_7_TEXT,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q29_14_TEXT,Q30,Q31,Q32,Q33_1,Q33_2,Q33_3,Q33_4,Q33_5,Q33_6,Q33_7,Q33_8,Q33_9,Q33_10,Q33_11,Q33_12,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q34_7,Q34_8,Q34_9,Q34_10,Q34_11
12/7/2021 8:52,12/7/2021 8:54,100,151,TRUE,12/7/2021 8:54,R_2SDp29v28ZlDM4f,EN,Yes,Yes,Yes,Yes,Elliott School of International Affairs,,N/A,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,You outsource someone to ensure students don’t cheat.,No,No,,No need - don’t use exams.,Students write research papers.,Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 8:42,12/7/2021 8:57,100,879,TRUE,12/7/2021 8:57,R_27UWM1EiYGms76k,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,"Physics, Astronomy",Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Depends on the software. Some simply lock down the computer so only a single browser page can be accessed during the exam. Others use the student's webcam to film or monitor the student while they are completing the exam.,No,Yes,"In thinking about online exams, it was one idea that I had heard about as a possible way to do exams.","The online proctoring seemed both overly ""big brother"" and too easy to get around. For example, just locking down a computer is meaningless when students can easily access a second computer (or their phone). The online proctoring tools that watch or film students while they complete the exam seem like an invasion of privacy and signal to students that we (the faculty) distrust them. I prefered to trust students and since it is silly to believe that students won't access the materials around them during an online exam, I changed up my exams to be fully ""open book"" by focusing more on analysis/synthesis rather than basic fact memorization.","""1) For quizzes, I made them open booked/timed and allowed retakes to reduce student's incentive to cheat. 2) I reduced the number of exams used as assessments in my classes. In one class, I removed exams altogether and used only other projects for assessment. The one exam that I did give in 2020/2021 was open booked/timed (students could complete the exam basically anytime during the finals period, but once started it had to be completed within 2 hours). 3)For any assignment for which collaboration was not allowed, I had students indicate (via a yes/no multiple choice question) that they had not used any unallowed resources, such as talking to other people about the work.""",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 8:54,12/7/2021 9:01,100,455,TRUE,12/7/2021 9:01,R_tYfxFu9gfkt6vW9,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Psychology,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,They monitor student behavior during exams using the camera on the student's computer.,No,Yes,I teach remotely and had a couple of cases of online cheating that I caught in the past.,"My two college-age kids dissuaded me. Introverted kid 1 said he'd never take such a class,, that he would be too inhibited knowing someone was watching to do his best in the class. Extroverted kid 2 said he could find a way to game the system anyway. I wasn't sure that 2 was right, but my training in psychology confirms that being watched does have negative effects on complex behaviors so I chose not to use such systems.","In my field, it is possible to frame questions in such a way as to make rapid consultation with external resources difficult within a limited time period. I give a limited time for exams, and create questions that don't allow for easy copying or using references. I use more questions that require the application of knowledge rather than rote memory.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 8:59,12/7/2021 9:13,100,838,TRUE,12/7/2021 9:13,R_3O1ggqdW2o1ED6O,EN,Yes,Yes,Yes,Yes,Elliott School of International Affairs,,"Political Science, International Affairs, Philosophy",Unaware,Unaware,Unaware,Unaware,I'm Unsure,Unaware,Aware,Unaware,"Students access an exam and a proctoring tool may prevent them from accessing other resources like websites (or at least monitor what they do access). Proctoring software may take control of students' computers, and may monitor them with video (with or without another human being synchronously on the ""other end""). The software may enforce rules like not allowing students to leave the room, not allowing them to talk to anyone or anyone to enter the room. The software may also identify movements/actions it labels as ""suspicious,"" which may include movements common for people with (e.g.) facial tics. Software may automatically ""fail"" students for supposed violations, or may flag ""suspicious"" students so instructors can review their exams and/or the videos from their exam sessions.",No,Yes,"In pre-pandemic times, I used to give in-person proctored exams and wondered if online proctoring would be a decent substitute for that.",I concluded that online proctoring software represented a significant invasion of students' privacy. I opted to re-design my exams so they made sense as open-book exams (that did not need to be proctored) rather than turn my classroom into a surveillance state.,"I ran students' papers and exams through SafeAssign on Blackboard. Though I mostly used this as a ""deterrent"" tool rather than a punitive one. That is, I told students I reserved the right to do it (to deter plagiarism), but I didn't really go through to read the SafeAssign reports and check if anyone had plagiarized (to penalize plagiarizers).",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 9:44,12/7/2021 9:51,100,399,TRUE,12/7/2021 9:51,R_3D0jDp50GNynGGf,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,computer science,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,have no idea,No,No,,I only use one exam in one of my courses - and the questions are randomly presented to the students in a given time limit. It would be difficult to cheat. For papers I use SafeAssign,most of my assignments are papers - I use SafeAssign to detect plagiarism. This has worked fine for me for 5 years.,Somewhat unlikely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 9:46,12/7/2021 9:53,100,422,TRUE,12/7/2021 9:53,R_2e3uabfZSi1lfTm,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Anthropology,Unaware,Unaware,Aware,Aware,Aware,Unaware,Aware,Unaware,Online proctoring tools allow instructors to monitor students while they complete exams.,No,No,,"I believe that online exam proctoring is needlessly invasive, unethical, and ineffective in addition to creating added potential for stress, anxiety, and malfunction in test-taking contexts. I would rather construct exams that are less amenable to conventional problems of ""cheating"" (open book exams, student-led projects, etc.) and engage more meaningfully with my students about test-taking practice and expectations, trusting them. I do not think that universities should encourage the use of online exam proctoring tools, and I will not use them.","For some assignments, I asked students to select a topic of their choosing for their assignment, meaning that students' project varied and therefore were less conducive to plagiarism. For midterms, rather than conduct an exam, I asked students to complete a self-evaluation of their strengths and weaknesses so far. Because the grade was in their hands, there was not really a way for them to ""game"" the system. For final projects, I asked students to include their own rubric when they submitted their project proposals, so I graded according to metrics that we had determined jointly, allowing students to invest in their own assessment and be held accountable to their own understandings of success in the classroom.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 10:44,12/7/2021 10:53,100,570,TRUE,12/7/2021 10:53,R_1oALjHGBMZK2Tl0,EN,Yes,Yes,Yes,Yes,Elliott School of International Affairs,,History,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unsure,No,No,,"I don't give mutiple choice exams, but assign papers and essay exams that are on very particular content. (Sure, people can try to use Wikipedia, etc., but for what I teach -- e.g. courses on colonialism using readings on West Africa or Indonesia -- there just isn't a ton of content out there to use to cheat on me.) Students also know, because I tell them this repeatedly, that I always take cheaters to Academic Integrity and recommend harsh punishment. Finally, it is important in life that students develop the moral sense to act responsibly.",See earlier explanation,Somewhat unlikely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 11:36,12/7/2021 11:40,100,214,TRUE,12/7/2021 11:40,R_1NwwvkujyuX4mpG,EN,Yes,Yes,Yes,Yes,Corcoran School of the Arts & Design,,Graphic Design,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,No Idea,No,No,,It was not require for me to take a test for the class I was teaching that time.,N/A. We just did an online portfolio show,Extremely likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 11:53,12/7/2021 11:56,100,185,TRUE,12/7/2021 11:56,R_UxQuctG4213Pcu5,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,"statistics, health policy",I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I'm Unsure,I didn't use them.,No,No,,didn't need to. no timed exams.,review assignments for plagiarism or cheating by inspection,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 12:33,12/7/2021 12:38,100,265,TRUE,12/7/2021 12:38,R_RCWUMNsLphkZk0F,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Genetics,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Provide a format for administering an exam that decreases a student's ability to cheat,No,No,,"My exams are designed to be cheat-proof. Questions are based on creative thinking, application of concepts, and synthesis.","I allowed open book, open note, open internet. They were allowed to look things up if they didn't remember them. For worksheets, they also worked in groups.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 12:33,12/7/2021 12:40,100,403,TRUE,12/7/2021 12:40,R_tEQEo869tq2tzOh,EN,Yes,Yes,Yes,Yes,School of Business,,Finance,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,They try to monitor student’s online behavior during the exam.,No,Yes,I wanted to give exams online.,"They were causing more problems with the students. Problems with Wi-Fi, unexpected situations, extra storage needed etc",I have online quizzes. They had time restrictions on them. 20 minutes. I changed the questions all the time. I couldn’t stop chegg or course hero to stop publishing my questions online.,Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2021 14:43,12/7/2021 14:49,100,375,TRUE,12/7/2021 14:49,R_3NPBh2R2iMt7VeW,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,Biomedical Engineering,Unaware,Unaware,Aware,Unaware,Unaware,Unaware,Unaware,Unaware,Present questions; monitor students with video; block access to other websites,No,Yes,To make tests fair for all students,Betraying trust in students; too intrusive,"It was a graduate course, so exams were open book. Students agrred (informally) to provide original answers.",Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 7:51,12/8/2021 7:55,100,206,TRUE,12/8/2021 7:55,R_3mgW1TjgfrdCTjI,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,"""International trade """,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,OK but not good,No,No,,"""Not useful in terms of preventing cheating. too much trouble on student side ""","I offer open book exam. I ensure that they cannot search for answers online. Time is pretty tight. If they cheat by asking with other student, they won't be able to finish the exam.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 8:02,12/8/2021 8:06,100,258,TRUE,12/8/2021 8:06,R_3sytupwrEflBlTI,EN,Yes,Yes,Yes,Yes,Elliott School of International Affairs,,Global goverance,Unaware,Aware,Unaware,Unaware,Unaware,Unaware,I'm Unsure,Unaware,They prevent you from doing online searches or cheating during closed-book exams. They used this in law school.,No,No,,"I don't normally do an exam. The exam I am scheduling is open book, but I don't want ""group work,"" which is what I'm afraid of. So I would want a remote exam to be proctored to monitor against group or collaborative work.",Just adherence to the honor code.,Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 7:55,12/8/2021 8:17,100,1370,TRUE,12/8/2021 8:17,R_tKyvpEOLSwBjVbH,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Applied Econometrics (Economics),Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Not sure how well they work.,No,No,,I had my students all take their exam at a given time and they kept their camera on; it was open book open note. When they were done they scanned and uploaded it to blackboard.,I write the quizzes and exams such that notes will not be that helpful. They either know the material or they don't. Plus they have a time limit.,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 8:31,12/8/2021 8:39,100,500,TRUE,12/8/2021 8:40,R_w4NEuNRkKT8nOy5,EN,Yes,Yes,Yes,Yes,School of Business,,Business,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,They can lock down web browsing so students can't look up answers online; detect suspicious eye movements or other people in the room and flag them; record videos of the students while.tskong the test.,No,No,,"I knew that there were going to be false positives of cheating detected by the proctoring systems and there was no way to me validate the red flags as cheating with certainty. Instead I relied on creating multiple versions of exam questions; if a student answered a different version of a question, I was certain that was cheating.","I created different versions of exam questions. If a student answered a different version of the question than what was on their exam, I would identify that as cheating.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 9:10,12/8/2021 9:12,100,131,TRUE,12/8/2021 9:12,R_30jx8vSOILPjMiF,EN,Yes,Yes,Yes,Yes,College of Professional Studies,,Political Management,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,unsure,No,No,,didn't know they existed,open book and made tests harder/more long papers,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 7:55,12/8/2021 9:46,100,6707,TRUE,12/8/2021 9:46,R_1DRKoPpuRbnxnOs,EN,Yes,Yes,Yes,Yes,Elliott School of International Affairs,,IAFF,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I'm not familiar with them.,No,No,,I teach a seminar course which does not involve exams.,When I reviewed assignment I looked for any unusual patterns.,Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 10:09,12/8/2021 10:15,100,325,TRUE,12/8/2021 10:15,R_3PpJZEczV5RnR6u,EN,Yes,Yes,Yes,Yes,School of Business,,Marketing,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Not sure I know anything more than what proctoring would imply!,No,No,,"Not sure it is necessary and also it is a violation of the student's privacy, one way or the other!",With time limits - nothing else!,Somewhat unlikely,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 12:20,12/8/2021 12:23,100,185,TRUE,12/8/2021 12:23,R_233o6HL3YqVM3cs,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,N/A,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I have no idea,No,No,,I did not give my students any exams,"I just trusted that students would do their own work. I shifted several assignments to being larger group activities that we did as a class during class, or in small-group breakout sessions, to try to minimize outside-of-class work for students during this challenging year.",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 12:21,12/8/2021 12:27,100,384,TRUE,12/8/2021 12:27,R_2tM2H3FnzTmXrgs,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Biology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Block access to websites other than for the exam. Turn on the student's camera to track behavior that appears to be cheating.,No,Yes,On line proctoring was available and recommended by my institution.,I found the on-line proctoring system to be a serious invasion of privacy of the student.,"I told students that I expected them to be adults, and to follow the GW expectations of integrity and honesty. This was after I told them my opinions of the proctoring system to be an invasion of their privacy. They appreciated my opinion and cooperated with taking exams with honesty.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 12:18,12/8/2021 12:28,100,561,TRUE,12/8/2021 12:28,R_2vdidSYAV1JmYIt,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Biology,Unaware,Unaware,Aware,Aware,Unaware,Aware,Aware,Unaware,Browsers other than the designated exam window are locked down for the student. Remote camera (on student computer) tracks eye/head movement for deviation and/or supplies a live feed to an off site proctorer.,No,Yes,Cheating during exams is a serious (and somewhat common) issue. Being assured that cheating was kept to a minimum would provide confidence that grades were well-earned.,"Privacy and home issues. Not all students were in a position to be engaged in being a student while remote learning. If a student was a primary care giver for a child or elderly person, how could I penalize them from looking away from their screen during an exam? Additionally, I find browser lockdown software to be a poor way to prevent cheating as having a phone next to you during an exam at home is in no way difficult.","I eliminated exams from my courses entirely. Small quizzes and other graded assignments were timed or done ""live"" over Zoom/MS Teams where I could monitor students somewhat effectively. I am sure this approach was not 100% successful at preventing cheating, but my method did successfully thwart a number of instances.",Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 12:31,12/8/2021 12:38,100,458,TRUE,12/8/2021 12:38,R_211cDsxTjtUvN6h,EN,Yes,Yes,Yes,Yes,School of Engineering & Applied Science,,NLP,I'm Unsure,Unaware,Unaware,I'm Unsure,Unaware,Unaware,Unaware,Unaware,I believe none of them provides 100% control over the student activities.,No,I'm Unsure,,I didn't want to put efforts in designing the exam that way so decided to grade students based on final projects.,"My class was mostly graded based on projects, home works, and online in-class presentations.",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 14:35,12/8/2021 14:38,100,195,TRUE,12/8/2021 14:38,R_3iRsl0B3QrTEfxN,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,History,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Keep a camera on the student to ensure that they are focused on the screen at all times.,No,No,,Everything I've heard about online proctoring indicates that its bad for students and produces false positives regularly.,I trusted them. I couldn't really come up with a better alternative.,Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2021 20:55,12/8/2021 21:04,100,508,TRUE,12/8/2021 21:04,R_3qVgAjBxR2F6oXx,EN,Yes,Yes,Yes,Yes,School of Business,,Accountancy--Tax,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"I'm not using any of these programs. My classes are in-person unless the person is unable to come to class, e.g. quarantined. I require them take the exam using zoom with their camera and microphone turned on, and and I videotape the exam session.",No,No,,"I was satisfied with my present procedures, and having to load software on student computers seemed burdensome. Generally, I trust my students, and I believe video recording exam sessions was a significant deterrent. Also, my exams are very time-constrained, so the potential for cheating was very limited, e.g. no time to look up answer in the book, and even then, the camera would record any cheating.","""I have answered this elsewhere in the survey, but to summarize: 1. Limited time, so no ability to look up answers. 2. Zoom recording of the student taking the exam, with camera and microphone on. 3. Early in the exam, I try to find a student who is doing something questionable and raise the issue, e.g. if the student has the microphone on mute and is moving lips. 4. I announce that I will pursue cheating aggressively. """,Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 6:29,12/9/2021 6:59,100,1802,TRUE,12/9/2021 6:59,R_2Sf1Vut3f1TgHKd,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Psychology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"I only know of something called a ""lockdown browser"", but have no clue of its commercial name(s). I have heard it prevents opening up new browser windows and guess it also accesses the student camera and records IP addressed. I assume there are other tools, but I know no brand names.",No,No,,"I find the concept to be problematic. It feels invasive and I feel it erodes trust between student and professor, for me. Instead I took a completely different open-book, open note approach. I tested it out before Covid was even a thing in the fall of 2019. With an n of 200, I administered two exams in class, and two online at home throughout the semester. All open book open note. I found that the home online version still discriminated between better performing and lesser performing students (i.e score trends were the same) and found no evidence of widespread cheating (i.e. students who performed poorly in class did not perform better relative to their better-performing peers). At home scores were higher, so I adjusted the time window and difficulty of questions a little. My polling of students showed a great preference for the at home online format. They said they performed better because they could determine the timing and environment of the exam and it reduced exam anxiety for them.","""Well, I wish I could go back a screen and paste that info in here. Please see the previous field for a response to this question. To that I will add that my remaining concern about online testing is identity confirmation. I have no way of knowing precisely who took the exam, except if I were to hunt down the location of IP addresses. That said, in the large lecture courses that I typically teach, I also cannot feasibly verify identities for in-class exams. Specifically, I don't (and won't) barricade the classroom doors, scrutinize I.D.s, and handout scantrons one at a time as they enter. """,Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:52,12/9/2021 7:57,100,305,TRUE,12/9/2021 7:57,R_0oKhAGAqhiKVgNX,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Public health,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I know nothing about this.,No,No,,"I was not aware of online exam proctoring tools. Also, the course I teach does not have exams (only written assignments and presentations)","No academic integrity concerns with regard to ""cheating"" given the nature of the course assignments (i.e., independent, take home written work and oral presentations)",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:50,12/9/2021 7:57,100,436,TRUE,12/9/2021 7:57,R_1onCUPhQRfLiZ0E,EN,Yes,Yes,Yes,Yes,Milken Institute School of Public Health,,Public Health,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"Admittedly I know very little about these tools, but I'd imagine that they might lock out browsers, may utilize cameras and monitor eye engagement (i.e. looking for a student conversing with someone in the room with them), etc.",No,No,,"I'm not entirely confident this tool would prevent cheating, and it also might greatly inhibit some students from taking an exam comfortably or even successfully (i.e. getting locked out of the exam if they look away because of a noise in their home vs. trying to discuss answers with someone else.)","We have students sign an academic integrity ""question"" on their exams to assert that they understand the code and will follow it. We say that outside consultation with other students, individuals, or internet sites (Google) is forbidden, but our exams are otherwise open book/course content on their platform.",Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:52,12/9/2021 7:57,100,314,TRUE,12/9/2021 7:57,R_2aDIELLn4oy7rNy,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Foreign Language,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,I have no knowledge of all the mentioned.,No,Yes,It should be more efficient and scientific.,I am not aware of them provided by GW.,"""1. assignments: I changed it from grading for accuracy to grading for completion. 2. quizzes: the format has been changed to more open-ended and shorter than the in-person ones. 3. exams: I changed it to standardized, computerized, adaptive ones.""",Somewhat likely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:54,12/9/2021 8:01,100,432,TRUE,12/9/2021 8:01,R_2tlZohIbvRSb9CC,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Anthropology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,They prevent students from opening additional programs on thier computers and use visual algorithms to determine whether they are looking anywhere orher than their keyboards,No,Yes,"Students prefer ""in class"" exams to take-home exams as a rule","I could think of several ways to cheat the system, the system could flag too many honest variations (like looking up to think), and things like internet interruptions would have made it too cumbersome. Also, ultimately, if the system flagged a student, there was no way to prove they were cheating",I gave take-home exams and allowed them to use whatever materials they wanted,Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:56,12/9/2021 8:01,100,321,TRUE,12/9/2021 8:01,R_3O9eWH7emH7BtmM,EN,Yes,Yes,Yes,Yes,School of Business,,International Business,Unaware,Unaware,Unaware,Unaware,Aware,Unaware,Aware,Unaware,"I'm more experienced with lockdown browser. Online proctoring has always made me nervous from a privacy POV. As I understand it, students are being recorded through their computer camera as they take their exam.",No,No,,"I use Lockdown Browser. My exams are timed. I have large question banks and randomized questions. All of these steps help reduce cheating. If they're cheating, they're not very good at it because their grades aren't great.",I used Lockdown browser for major exams. I also designed my exams to be timed and randomized. I don't feel like I had an academic integrity problem (no more so than usual) during COVID. My grades were consistent with prior years.,Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 7:56,12/9/2021 8:02,100,336,TRUE,12/9/2021 8:02,R_T4WwqSQxQZb4O53,EN,Yes,Yes,Yes,Yes,Graduate School of Education & Human Development,,Counseling,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Not sure,No,No,,No need,"Most work was paper/written submissions, so Blackboard SafeAssign was helpful. Also important to have trust in graduate students",Neither likely nor unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:03,12/9/2021 8:17,100,852,TRUE,12/9/2021 8:17,R_R9urgsPVMgTqLaF,EN,Yes,Yes,Yes,Yes,College of Professional Studies,,communications,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,To be able to observed (online) the proper conduct for an online exam,No,No,,"I did not about this program so I chose other forms of evaluations such as papers, presentations and online one to one conversation about class materials","My clases are and were always online. I ask the cooperation to (when possible) use their cameras all the time. And find other forms of direct contact (phone, Skype, web-meeting) to discuss (more than exam) about the class and evaluate the participation and knowledge.",Somewhat unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2021 8:07,12/9/2021 8:17,100,637,TRUE,12/9/2021 8:17,R_307EYv4RFgiW672,EN,Yes,Yes,Yes,Yes,Columbian College of Arts & Sciences,,Biology,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,Unaware,"They lock down the browser in which the students are working, so that the students cannot change the window/tab in which they are working. They can also provide a video camera feed of the student while they are taking the exam. Some also track body and eye movement to make sure that students are in front of the computer and looking at the screen at all times.",No,Yes,I would like to deter or detect cheating on exams.,"I heard from other instructors and from students that having the browser lock-down caused problems during the exam that added to the already elevated stress of test-taking. Some students did not have functioning webcams and therefore their system did not meet the requirements for online proctoring. Another student told me that their computer crashed during the exam and then they were locked out of the exam. Others said that the software gave them frequent warnings that they were not looking at the screen, because they were looking up while thinking. Two colleagues advised me that I am better off simply avoiding the programs. This is just one modification I made to my course to reduce student stress levels during the pandemic, when stress was already so high for so many.","I set time limits on quizzes and exams that required the student to focus on the assessment, in the hopes that would deter cheating. I compared the distribution of scores on exams from before the pandemic (in-person) and during the pandemic (online), and did not see a difference in performance in my relatively small class (~35 students). If cheating did occur, I was not aware of it.",Extremely unlikely,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
